ethereum_address,ether_balance,unique_tokens,unique_transfers,mined_blocks,outgoing_txns,incoming_txns,total_eth_sent,avg_eth_sent,total_usd_sent,avg_usd_sent,total_eth_recd,avg_eth_recd,total_usd_recd,avg_usd_recd,active_months,monthly_outgoing_txns,monthly_incoming_txns,monthly_eth_sent,monthly_usd_sent,monthly_eth_recd,monthly_usd_recd,contracts_created,contract_txns_sent,incoming_avg_time_btwn_txns,incoming_std_time_btwn_txns,outgoing_avg_time_btwn_txns,outgoing_std_time_btwn_txns,num_tokens_used,Entity
0x3a723e58c4808dde4591543282adc7d6b378715b,167.1013921706769,77,299,0,3432,31,14999.115981518,4.370371789,3995838.619204645,1164.2886419593804,16325.245452874,526.62082106,5391284.363629238,173912.3988267496,8,429.0,3.875,1874.88949769,499479.82740058063,2040.655681609,673910.5454536547,1,1898,604147.8,1384668.9446414658,5643.134654619637,43664.138283074346,73,
0x12d0b1391c0340b76d0135a385884610522670ae,180.49072063234647,67,26,0,48,108,380.66917355,7.930607782,105174.72717364703,2191.1401494509787,594.33057931,5.50306092,80790.78985368705,748.0628690156207,31,1.5483870967741935,3.4838709677419355,12.27965076,3392.733134633775,19.171954171,2606.1545114092596,1,33,740788.6635514018,3324746.9890719755,1104837.2340425532,4106314.860307079,43,
0x2eded592ab1f5d8daa8512cafde3955154c141f8,2200.014076411,120,51,0,75,36,7554.608285939,100.728110479,1414631.8922982041,18861.75856397606,10927.889030596,303.552473072,291814.779707144,8105.966102976225,27,2.7777777777777777,1.3333333333333333,279.800306887,52393.77378882238,404.736630763,10807.954803968298,0,0,1636713.342857143,3164116.8200621163,913333.6216216218,1879925.9273665268,65,
0xd24400ae8bfebb18ca49be86258a3c749cf46853,50343.3668799832,217,13521,0,483407,4279,20752153.504823669,42.928947046,7993484476.195679,16535.72347151686,1464812.967185663,342.326003081,18607188.244229216,4348.489891149619,31,15593.774193548386,138.03225806451613,669424.306607215,257854337.9417961,47252.031199538,600231.8788461038,0,0,17677.655446470322,272652.1056280022,164.5852637327628,1675.863081132292,124,Exchange
0x293079a4c5f7a39b83aae76dda0202f5a4ead0fa,187.04994301843567,49,8,0,12,11,656.1001,54.675008333,176795.767427,14732.980618916663,996.537402799,90.594309345,184587.520707212,16780.683700655638,21,0.5714285714285714,0.5238095238095238,31.242861905,8418.846067952381,47.454162038,8789.881938438668,0,0,2419210.4000000004,4585612.909635435,3629563.272727273,5707001.778392751,27,
0xc91795a59f20027848bc785678b53875934792a1,4041.3859844594745,245,81,0,46,100,8174.003,177.695717391,4364743.75676,94885.7338426087,21625.769982,216.25769982,7650735.438018028,76507.35438018029,15,3.066666666666667,6.666666666666667,544.933533333,290982.91711733333,1441.7179988,510049.02920120186,0,0,371303.7373737373,931814.2968163443,826092.3111111112,1143953.3406852314,166,
0x87ef5a68ba49d4c2e60ea6352d82c0a612b38aaa,250.65692691421367,75,11,0,25,16,1538.7846,61.551384,596856.4501439999,23874.25800576,2546.16078729,159.135049206,117856.83420021528,7366.052137513456,22,1.1363636363636365,0.7272727272727273,69.944754545,27129.838642909086,115.73458124,5357.128827282512,0,0,1799363.7333333332,2812354.9328038865,1853445.125,3254041.069272593,36,
0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a,40891.62685493,74,2,0,16,6,53705.312,3356.582,56120.86443999999,3507.5540274999994,84512.56900473,14085.428167455,109868.5452310715,18311.42420517858,40,0.4,0.15,1342.6328,1403.0216109999997,2112.814225118,2746.713630776788,1,6,19766119.0,31308219.78010036,435541.4666666667,991662.3058366525,38,
0x3093bad097d1a5fc6fd264ef2d03eb4fba29a7e7,1150.0645418847778,51,2,0,18,17,982.63,54.590555556,752956.1268000001,41830.89593333333,2132.71076549,125.453574441,19776.107303832603,1163.3004296372117,31,0.5806451612903226,0.5483870967741935,31.697741935,24288.907316129036,68.797121467,637.9389452849226,0,0,1238678.0000000002,3246625.6536422963,2740595.8235294116,5972968.6239012275,28,
0x6d63e62bfd63494f3db69b00a280f60bf13e7897,12329.799540574784,61,2,0,20,21,2558.3,127.915,456832.4440000001,22841.62219999999,14928.17,710.865238095,3533187.9601500006,168247.04572142859,22,0.9090909090909091,0.9545454545454546,116.286363636,20765.111090909093,678.553181818,160599.45273409094,0,0,820932.3999999999,1768494.7082710706,531853.9473684211,863044.4150084484,31,
0x8759b0b1d9cba80e3836228dfb982abaa2c48b97,63734.36834813995,86,8,0,24,16,732623.449468708,30525.977061196,281567441.43166226,11731976.726319257,112085.951093903,7005.371943369,3546898.3905383567,221681.14940864727,29,0.8275862068965517,0.5517241379310345,25262.877567886,9709222.118333181,3865.032796341,122306.84105304678,1,221,3496290.6666666674,5032287.91008811,2365408.782608696,3712272.483511854,50,
0x06fed18718975d9e178e0c0fea35c18eac794c3f,67288.93294507363,113,277,0,196,612,189732.33566877,968.022120759,89986627.34921855,459115.44565927837,198276.262768195,323.980821517,92560683.73853521,151242.94728518825,19,10.31578947368421,32.21052631578947,9985.912403619,4736138.281537819,10435.592777273,4871614.933607116,0,0,75259.55319148937,255658.464991644,237128.24615384618,408713.1655805917,40,
0x37c3c6f5738a96041fc79772607c7916e355da2a,397.8371,104,13,0,35,66,13075.782579069,373.593787973,9866221.64982764,281892.0471379326,35858.991369313,543.31805105,15665124.822670778,237350.3761010724,13,2.6923076923076925,5.076923076923077,1005.829429159,758940.1269098185,2758.383951486,1205009.601743906,0,0,455669.23076923063,481186.4865724413,811221.7352941177,3507189.3909464786,51,
0xcbb818779f3446522c323266623d15ad7e0544f0,8991.977944165501,70,5,0,38,54,25992.7,684.018421053,12827266.137999998,337559.6352105263,37121.37500365,687.432870438,3197630.126547832,59215.37271384872,28,1.3571428571428572,1.9285714285714286,928.310714286,458116.64778571425,1325.763392988,114201.07594813686,0,0,878162.2641509435,2342908.761531142,1183207.7027027025,2544747.278743301,33,
0xd55a7e469b72a1cc819202052d27b0e5e162f88b,132.2016848018738,48,2,0,14,20,60.753214618,4.33951533,42744.50105294796,3053.178646639141,189.506194292,9.475309715,122945.6423761386,6147.282118806933,18,0.7777777777777778,1.1111111111111112,3.37517859,2374.6945029415533,10.528121905,6830.313465341033,0,0,1058601.7894736843,1383246.467548819,1077879.6923076923,2729058.8416281412,31,
0xf6b6f07862a02c85628b3a9688beae07fea9c863,104.30978595264628,68,50,0,18,17,960.94994705,53.386108169,547798.5839948124,30433.254666378474,2661.14274,156.537808235,871805.6248697999,51282.68381587059,14,1.2857142857142858,1.2142857142857142,68.639281932,39128.47028534375,190.081624286,62271.83034784285,0,0,1944098.9375,3968140.0261794436,1894292.1176470593,2918582.3555927128,13,
0xd88b247772929ccc9dcd5178a1c1a2191aa3f0e6,159.61404917921232,102,31,0,36,36,1527.24536903,42.423482473,1280145.916226301,35559.60878406393,1677.501528,46.597264667,1342206.4974337898,37283.513817605264,11,3.272727272727273,3.272727272727273,138.840488094,116376.90147511828,152.500138909,122018.77249398088,0,0,663707.3428571429,1433020.327793773,632562.7142857144,1408208.0845894935,84,
0xd9e11207ac0e44e860557a56556d5d32d1e4abda,15077.592774,58,2,0,3,13,202,67.333333333,2299.2400000000002,766.4133333333334,15279.595,1175.353461538,175714.66525,13516.51271153846,23,0.13043478260869565,0.5652173913043478,8.782608696,99.96695652173914,664.330217391,7639.7680543478255,0,0,302855.25,648169.9267418755,635823.0,816818.6409283275,28,
0x8a3b85128d75b51383855e900c3a8182adc84deb,1000.58910022,61,7,0,15,3,13222,881.466666667,5897788.5600000005,393185.904,19999.99688393,6666.665627977,1756599.7263155717,585533.2421051905,19,0.7894736842105263,0.15789473684210525,695.894736842,310409.92421052634,1052.631414944,92452.61717450377,0,0,468.5,273.6503243191939,1733591.4285714284,2588783.9141791807,36,
0x9d3937226a367bedce0916f9cee4490d22214c7c,50001.979225514544,115,5,0,12,4,46923.13,3910.260833333,39889907.250999995,3324158.937583334,106923.353983915,26730.838495979,5413567.091205593,1353391.7728013983,21,0.5714285714285714,0.19047619047619047,2234.434761905,1899519.3929047617,5091.588284948,257788.90910502826,0,0,7158078.666666666,12397236.225020977,2718718.3636363638,5019994.305521178,53,
0x812d2e05afb6e15a47355ac616fc69098b22c794,214.25240356316482,53,15,0,104,4,18205.132046301,175.049346599,4389399.133197139,42205.76089612633,23650.5,5912.625,259774.09999999998,64943.525,28,3.7142857142857144,0.14285714285714285,650.183287368,156764.25475704068,844.660714286,9277.646428571428,0,0,58407.0,100589.74653015088,683482.9126213589,2112918.9752030387,32,
0x529ac45c2d6b514ee0dd49c95506da53df598246,6002.154967,52,2,0,4,6,153.999158418,38.499789605,1903.2793703074565,475.8198425768641,6156.155807481,1026.025967913,77736.19784848027,12956.032974746717,29,0.13793103448275862,0.20689655172413793,5.310315808,65.63032311405023,212.281234741,2680.5585464993196,0,0,347854.8,757623.7757882866,569094.0,982001.153965208,24,
0xf483f4f518c2dc9aa5cf1017ba119afdc355cbac,1446.7906731877772,50,4,0,5,38,1009.322513,201.8645026,406294.54654643993,81258.90930928799,3045.369431389,80.141300826,391031.7094307866,10290.308142915439,20,0.25,1.9,50.46612565,20314.727327321998,152.268471569,19551.58547153933,0,0,1125529.6756756755,3062594.6407770184,7576886.0,7906499.251656576,26,
0x3b06bc7b205f1a827f6504244db7a8f5b0bf7dfa,257.2107181317574,48,17,0,4,3,500.01,125.0025,154103.1269,38525.781725,1010.228903653,336.742967884,12819.804787357823,4273.268262452608,22,0.18181818181818182,0.13636363636363635,22.727727273,7004.687586363637,45.919495621,582.7183994253556,0,0,150.5,61.518289963229634,16218061.333333332,16649563.296354422,25,
0xfdb16996831753d5331ff813c29a93c76834a0ad,323.7045717944492,345,306488,0,5403,2351,57379.205,10.619878771,18196695.0212,3367.887288765501,57565.044591876,24.485344361,18812453.855077498,8001.894451330277,19,284.36842105263156,123.73684210526316,3019.958157895,957720.7905894738,3029.739189046,990129.1502672367,0,0,19114.783829787233,294459.21979392454,8474.075527582374,92568.64075446737,211,Exchange
0xca559d25cc85e8dcc95c9aae4d9d8d21d6cda4ac,2498.6111663420666,66,9,0,9,5,2733.344835,303.704981667,891505.23623125,99056.1373590278,11478.647571184,2295.729514237,3464409.612416947,692881.9224833893,15,0.6,0.3333333333333333,182.222989,59433.68241541667,765.243171412,230960.64082779645,0,0,3907765.0,4995520.731868568,2416109.5,2587161.168980615,33,
0xfbf6333e48d774e2343ad25681015e4d31892156,10307.300349016145,79,3,0,6,20,608.079,101.3465,182345.60917,30390.93486166667,14478.990254046,723.949512702,6445482.659128087,322274.1329564043,18,0.3333333333333333,1.1111111111111112,33.782166667,10130.311620555556,804.388347447,358082.3699515604,0,0,1010407.7894736842,1729409.5992797846,7567815.0,11342373.726437006,38,
0x0ddf0be61808522724a86cdc2468268339c565f2,505.34592021,51,4,0,7,9,10333.11,1476.158571429,8440618.0335,1205802.5762142858,10871.478105,1207.942011667,9206156.8923561,1022906.3213729,18,0.3888888888888889,0.5,574.061666667,468923.2240833334,603.971005833,511453.16068644996,0,0,5312722.125,7733293.210149837,4838908.666666667,3875684.4186733095,33,
0xc33ce60280a97bc50955666246f57b1a56e804c1,955.8360674925842,65,4,0,6,8,17.2365,2.87275,17886.719905,2981.119984166667,1355.68989805,169.461237256,295762.1455182205,36970.26818977756,19,0.3157894736842105,0.42105263157894735,0.907184211,941.4063107894738,71.352099897,15566.428711485289,0,0,2317286.0,5971458.138761867,8498979.6,10628589.612851948,39,
0x9da3302240af0511c6fd1857e6ddb7394f77ab6b,8828.972188112,72,9,0,10,3,546,54.6,21553.43,2155.3430000000003,6499.985,2166.661666667,74144.82125000001,24714.940416666668,29,0.3448275862068966,0.10344827586206896,18.827586207,743.221724137931,224.137413793,2556.7179741379314,0,0,2114606.5,2990170.0227680197,3600689.222222223,9353297.474318588,30,
0xd8a83b72377476d0a66683cde20a8aad0b628713,2574.124552608723,56,3,0,1424,3748,94713.36444554,66.512194133,51431636.30009071,36117.72212085035,157715.880014761,42.080010676,64140774.780310884,17113.333719399936,15,94.93333333333334,249.86666666666667,6314.224296369,3428775.7533393805,10514.392000984,4276051.652020725,0,0,9762.527355217513,417940.0688029735,25229.61208713986,456075.9637193504,11,Exchange
0xc41e66aae07316211752bcc5e78b1584dfcfc1c4,748.4857388088001,49,9,0,12,19,2014.280288049,167.856690671,24496.549072236638,2041.3790893530531,3604.74593697,189.723470367,1156059.7984132727,60845.25254806698,30,0.4,0.6333333333333333,67.142676268,816.5516357412213,120.158197899,38535.32661377576,0,0,4249665.055555555,7129436.6444472885,6864533.727272727,10482532.783492176,25,
0x3f04ed56e840d6f6805a2c73ea0e1d276fb26bcc,155.61407351177778,60,22,0,43,47,263.771,6.134209302,107282.525638,2494.942456697675,441.7464572,9.398860791,210845.066934645,4486.065253928617,18,2.388888888888889,2.611111111111111,14.653944444,5960.140313222222,24.541469844,11713.6148297025,0,0,764787.0652173912,1413010.0407699617,707839.7857142857,1177170.3025167773,47,
0x0183218c7c8228c490800bea9ff8747f44a20929,203.7122139040867,52,16,0,49,53,295.75872,6.035892245,108498.28343760001,2214.2506823999997,442.47926502,8.348665378,147388.683043859,2780.9185479973394,21,2.3333333333333335,2.5238095238095237,14.083748571,5166.5849256,21.070441191,7018.508716374238,0,0,978837.5576923079,1871129.7199251142,1058192.5625,1589297.7619825297,48,
0x064eb879d95eb6785de34e2758949609b1d870cb,6408.007951558244,59,2,0,17,86,1495.871485373,87.992440316,1216219.166787466,71542.30392867448,16317.778473344,189.741610155,1373554.2366195428,15971.560890924915,27,0.6296296296296297,3.185185185185185,55.402647606,45045.154325461706,604.362165679,50872.37913405714,0,0,701078.9529411766,2381525.724991664,3713362.5,6187057.349664335,30,
0xbcf8cf9055ee8f904d0d8ce0e8ee0bf6d4a58633,15000.684802295696,92,49,0,12,27,2330.22,194.185,2473502.9202,206125.24334999998,12455.490417034,461.31445989,3470688.6970199607,128544.02581555407,16,0.75,1.6875,145.63875,154593.9325125,778.468151065,216918.04356374755,0,0,1482677.6923076918,5216454.12940559,3468936.8181818184,4708188.699044311,46,
0xa0088a1200c9c3235db085fd7ba0d63d2e8f1c70,100.00064946428856,57,27,0,11,4,140.5,12.772727273,116029.93000000002,10548.175454545453,217.93245,54.4831125,67533.6549275,16883.413731875,14,0.7857142857142857,0.2857142857142857,10.035714286,8287.852142857144,15.566603571,4823.832494821429,0,0,2553961.6666666665,2265985.459818384,1707843.5,2901479.0203836565,43,
0x35ff9031a7edc9cc78e8bd6f027e8e41c5be73d0,9397.06049172201,58,4,0,57,30,19872.580456789,348.6417624,6090667.0659575425,106853.80817469367,7377.622604435,245.920753481,2275364.0029595504,75845.46676531837,19,3.0,1.5789473684210527,1045.925287199,320561.4245240812,388.295926549,119756.00015576581,0,0,1191092.344827586,2642010.94616009,452967.5178571428,1792099.3744667377,24,
0xf131fce10896761334ab338ed9b5af64122b4297,179.31428468024174,59,106,0,22,4,48263.62927776,2193.801330807,27733594.289582048,1260617.9222537295,3933.77777776,983.44444444,993759.9511070465,248439.9877767616,19,1.1578947368421053,0.21052631578947367,2540.191014619,1459662.8573464237,207.040935672,52303.155321423495,0,0,5163519.333333334,8937437.075600663,2114890.7619047617,3009212.8354113623,46,
0xb3226e4a2b0b78bc78d5f21047f54ab6890a64aa,969.6640138025957,112,17,0,42,19,1845.496892107,43.940402193,1686770.0608153478,40161.19192417494,2360.545588724,124.239241512,645868.1109014143,33993.058468495496,17,2.4705882352941178,1.1176470588235294,108.558640712,99221.76828325575,138.855622866,37992.24181773025,0,0,1544513.0000000002,2884665.119357348,278899.7073170732,523709.83056799904,58,
0x394132600f4155e07f4d45bc3eb8d9fb72dcd784,731.5149276759358,86,7,0,143,100,5009.223349504,35.029533913,1536335.046470287,10743.601723568443,3033.66207342,30.336620734,1142565.0990545757,11425.65099054576,27,5.296296296296297,3.7037037037037037,185.526790722,56901.29801741804,112.357854571,42317.22589091021,0,0,282598.707070707,695700.1417114647,303626.5845070423,1375344.14304383,51,
0x00957be4fde4bf905733d51384be57927e11ab20,5820.891058255,51,2,0,7,3,9839.1,1405.585714286,1656343.6279999998,236620.51828571426,15759.996367,5253.332122333,160751.9629434,53583.9876478,23,0.30434782608695654,0.13043478260869565,427.786956522,72014.94034782608,685.217233348,6989.215780147826,0,0,140.0,14.142135623730951,2912350.666666667,4919559.841179073,23,
0x7d5e2f114def31ff17bcb330a25f956f3f5458bf,495.3442470326658,67,59,0,39,150,204.199,5.235871795,79761.75238000002,2045.1731379487178,511.082087485,3.407213917,29700.138107355233,198.00092071570165,25,1.56,6.0,8.16796,3190.4700952000007,20.443283499,1188.0055242942094,0,0,377565.2751677852,1332895.9309189452,1254339.0526315789,1696723.668910061,44,
0xb9c764114c5619a95d7f232594e3b8dddf95b9cf,2162.3280180611623,59,11793,0,559,1748,3405.638124144,6.092375893,914908.9078906338,1636.6885650995234,3445.383817411,1.971043374,978750.7765450758,559.9260735383727,7,79.85714285714286,249.71428571428572,486.519732021,130701.27255580483,492.197688202,139821.5395064394,0,0,9407.239267315403,11765.958763300776,28909.02688172042,38406.84306407243,10,
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,40515.98706440981,106,19,0,46,117,59214.06,1287.262173913,9564333.645600002,207920.29664347824,120050.607509455,1026.073568457,9371823.300003909,80101.05384618723,23,2.0,5.086956521739131,2574.524347826,415840.5932869566,5219.591630846,407470.5782610395,0,0,484643.146551724,1936908.607238211,1154741.0444444444,2438281.0320697613,51,
0x926fc576b7facf6ae2d08ee2d4734c134a743988,245.9803617574,51,3,0,1001,3749,112406.37822872,112.294084145,58758017.83825356,58699.318519733795,137584.493812085,36.698984746,64172500.92362495,17117.23150803548,15,66.73333333333333,249.93333333333334,7493.758548581,3917201.189216904,9172.299587472,4278166.728241663,0,0,9758.123799359655,314378.9688113425,36311.95300000001,569025.9021258814,11,Exchange
0x6cf0569bf06069e27fca1ff3d6cb398116f0a097,3138.3116901028,148,15,0,48,93,13325.486439826,277.61430083,1183345.3121527855,24653.027336516363,22037.996094415,236.96769994,1519831.3451749573,16342.27252876299,31,1.5483870967741935,3.0,429.854401285,38172.4294242834,710.90309982,49026.81758628895,0,0,561381.1956521743,1948721.6094065262,1112221.2127659577,2786149.1312367897,86,
0x792d8cde8624fd02185328b426a0b9e9b8a1a25f,663.8003270925623,131,21,0,100,61,3530.0383,35.300383,1780850.365866,17808.50365866,4690.561258607,76.894446862,1939643.0009804356,31797.42624558091,19,5.2631578947368425,3.210526315789474,185.791489474,93728.96662452632,246.87164519,102086.4737358124,0,0,745775.1333333333,1881252.0707709934,451943.5353535355,1176993.2132908502,98,
0x52bc44d5378309ee2abf1539bf71de1b7d7be3b5,2767.2589642770417,168,35,1167990,9785688,368,3291571.27333116,0.336365851,685087934.8791031,70.00917409986953,516.930397742,1.404702168,19301.683125499538,52.45022588450962,40,244642.2,9.2,82289.281833279,17127198.371977575,12.923259944,482.54207813748843,0,0,277029.11444141687,523923.0180097354,10.423863751211332,383.73377264653965,82,Mining
0x655996746cba6e46f9fbe91a34df3cf3c2be9823,272.6082848266465,71,8,0,16,19,343.561,21.4725625,86799.76658000001,5424.985411249999,525.835385012,27.67554658,107409.12222963625,5653.111696296644,26,0.6153846153846154,0.7307692307692307,13.213884615,3338.4525607692312,20.224437885,4131.12008575524,0,0,2691405.6666666665,3862768.8905356624,3064287.933333333,6275496.321466573,48,
